crdc_id,leaid,ncessch,report_dis,discip_dis,report_race,discip_race,report_sex,discip_sex,counselors_fte,psych_fte,social_fte,nurses_fte,security_fte,law_fte
040168003122,0401680,040168003122,0,0,0,0,0,0,0,1,0,1,0,0
040171000106,0401710,040171000106,0,0,0,0,1,1,0,0,0,1,0,0
040171000107,0401710,040171000107,1,1,1,1,1,1,0,1,0,1,0,0
040171000109,0401710,040171000109,0,0,0,0,0,0,0,1,0,1,0,0
040171000111,0401710,040171000111,0,0,0,0,1,1,0,1,0,1,0,0
040171000112,0401710,040171000112,0,0,0,0,0,0,0,1,0,1,0,0
040171001027,0401710,040171001027,0,0,0,0,0,0,0,1,0,1,0,0
040171001056,0401710,040171001056,0,0,0,0,0,0,0,1,0,1,0,0
040171001357,0401710,040171001357,1,0,0,0,1,1,0,1,0,1,0,0
040171002213,0401710,040171002213,0,0,1,1,1,1,0,0,0,1,0,0
040171002574,0401710,040171002574,0,0,0,0,0,0,0,0,0,1,0,0
040171002865,0401710,040171002865,0,0,0,0,0,0,0,1,0,1,0,0
040171002872,0401710,040171002872,0,0,1,1,1,1,0,0,0,1,0,0
040171003201,0401710,040171003201,0,0,0,0,0,0,0,1,0,0,0,0
040174000113,0401740,040174000113,0,0,0,0,0,0,1,1,0,1,1,0
040174002909,0401740,040174002909,0,0,0,0,0,0,1,1,0,1,1,0
040176000011,0401760,040176000011,0,0,0,0,1,1,1,1,0,1,1,0
040176000116,0401760,040176000116,0,0,0,0,1,1,1,1,0,1,0,0
040176000117,0401760,040176000117,0,0,0,0,0,0,1,1,0,1,0,0
040176001002,0401760,040176001002,0,0,0,0,0,0,1,1,0,1,0,0
040176001032,0401760,040176001032,0,0,0,0,0,0,1,1,0,1,0,0
040176001358,0401760,040176001358,0,0,0,0,0,0,1,1,0,1,0,0
040176001487,0401760,040176001487,0,0,1,1,1,1,1,1,0,1,0,0
040176001531,0401760,040176001531,0,0,0,0,0,0,0,1,0,1,0,0
040181000325,0401810,040181000325,0,0,1,1,0,0,1,1,0,0,1,0
040187000013,0401870,040187000013,0,0,1,1,1,1,1,1,0,1,0,0
040187000123,0401870,040187000123,0,0,0,0,0,0,1,1,1,1,1,1
040187000125,0401870,040187000125,0,0,0,0,0,0,1,1,0,1,0,1
040187000128,0401870,040187000128,0,0,0,0,0,0,1,0,0,1,0,0
040187000129,0401870,040187000129,0,0,0,0,0,0,1,0,0,1,0,0
040187000131,0401870,040187000131,0,0,1,0,0,0,1,1,0,1,0,1
040187000133,0401870,040187000133,0,0,0,0,0,0,1,1,0,1,1,1
040187000615,0401870,040187000615,0,0,0,0,0,0,1,1,0,1,0,0
040187001058,0401870,040187001058,0,0,0,0,0,0,0,1,0,1,0,0
040187001155,0401870,040187001155,0,0,0,0,0,0,1,1,0,1,0,1
040187001206,0401870,040187001206,0,0,0,0,0,0,1,1,0,1,0,1
040187001289,0401870,040187001289,0,0,0,0,0,0,1,1,0,1,0,0
040187001359,0401870,040187001359,0,0,0,0,0,0,0,0,1,1,0,0
040187001399,0401870,040187001399,0,0,0,0,0,0,1,0,0,1,0,0
040187001400,0401870,040187001400,0,0,1,1,1,1,1,1,0,1,1,1
040187001532,0401870,040187001532,0,0,0,0,0,0,1,0,0,1,0,0
040187001533,0401870,040187001533,0,0,0,0,0,0,1,1,0,1,1,1
040187001675,0401870,040187001675,0,0,0,0,0,0,1,1,0,1,0,0
040187001676,0401870,040187001676,0,0,0,0,0,0,0,1,0,1,0,0
040187001677,0401870,040187001677,0,0,1,1,1,1,1,1,1,1,1,1
040187001996,0401870,040187001996,0,0,0,0,0,0,1,1,0,1,0,0
040187002125,0401870,040187002125,0,0,0,0,0,0,1,1,0,1,0,0
040187002250,0401870,040187002250,1,0,0,0,0,0,1,1,0,1,1,1
040187002251,0401870,040187002251,0,0,0,0,0,0,1,1,0,1,1,1
040187002346,0401870,040187002346,0,0,0,0,0,0,1,1,0,1,0,0
040187002379,0401870,040187002379,0,0,0,0,0,0,0,0,0,1,0,0
040187002380,0401870,040187002380,0,0,0,0,0,0,1,0,0,1,0,0
040187002478,0401870,040187002478,0,0,1,0,1,1,1,0,0,1,1,1
040187002479,0401870,040187002479,0,0,0,0,0,0,1,1,0,1,0,0
040187002480,0401870,040187002480,0,0,0,0,0,0,1,1,0,1,0,0
040187002587,0401870,040187002587,0,0,0,0,0,0,0,1,0,1,0,0
040187002646,0401870,040187002646,0,0,0,0,0,0,1,1,0,1,0,0
040187002806,0401870,040187002806,0,0,0,0,0,0,1,1,0,1,1,1
040187002822,0401870,040187002822,0,0,0,0,0,0,1,1,0,1,0,1
040187002873,0401870,040187002873,0,0,1,0,0,0,1,1,0,1,0,0
040187002878,0401870,040187002878,0,0,0,0,0,0,0,1,0,1,0,0
040187002948,0401870,040187002948,0,0,0,0,0,0,1,0,0,1,0,0
040187002951,0401870,040187002951,0,0,0,0,0,0,1,1,0,1,0,0
040187002995,0401870,040187002995,0,0,0,0,0,0,1,1,0,1,0,0
040187003306,0401870,040187003306,0,0,0,0,0,0,1,0,0,0,0,0
040187003321,0401870,040187003321,0,0,0,0,0,0,1,1,0,1,0,0
040187003479,0401870,040187003479,0,0,1,1,0,0,1,1,0,1,0,0
040187003483,0401870,040187003483,0,0,0,0,0,0,1,1,0,1,1,1
040194000135,0401940,040194000135,1,1,0,0,0,0,1,0,0,1,1,0
040194000136,0401940,040194000136,0,0,0,0,0,0,0,0,0,1,1,0
040194000137,0401940,040194000137,0,0,0,0,0,0,1,0,0,1,1,0
040194000138,0401940,040194000138,0,0,0,0,0,0,1,0,0,0,1,0
040194000140,0401940,040194000140,0,0,1,1,0,0,1,0,0,0,1,0
040194000145,0401940,040194000145,0,0,0,0,0,0,1,0,0,1,1,0
040194001488,0401940,040194001488,0,0,0,0,0,0,1,0,0,1,1,0
040213000152,0402130,040213000152,0,0,0,0,0,0,1,1,0,0,0,0
040219000154,0402190,040219000154,1,1,1,1,0,0,1,1,0,0,0,0
040222002220,0402220,040222002220,0,0,0,0,0,0,0,0,0,0,0,0
040225000156,0402250,040225000156,0,0,0,0,1,0,0,1,0,1,0,1
040232000158,0402320,040232000158,0,0,0,0,0,0,1,1,0,1,1,0
040232000164,0402320,040232000164,0,0,0,0,1,1,0,1,0,1,0,0
040232001534,0402320,040232001534,0,0,0,0,0,0,1,1,0,1,1,0
040232002800,0402320,040232002800,0,0,0,0,0,0,0,1,0,1,0,0
040232003449,0402320,040232003449,0,0,0,0,0,0,0,0,0,0,0,0
040237000165,0402370,040237000165,0,0,0,0,0,0,0,1,0,1,0,0
040237000166,0402370,040237000166,0,0,0,0,0,0,0,1,0,1,0,0
040237000167,0402370,040237000167,0,0,0,0,0,0,0,1,1,1,0,0
040237001360,0402370,040237001360,0,0,0,0,0,0,0,1,0,1,0,0
040237003241,0402370,040237003241,0,0,0,0,0,0,0,1,1,1,0,0
040240000014,0402400,040240000014,0,0,0,0,0,0,1,1,0,1,0,0
040240000017,0402400,040240000017,0,0,0,0,0,0,1,1,0,1,0,0
040240000036,0402400,040240000036,0,0,0,0,0,0,1,1,0,1,0,0
040240000037,0402400,040240000037,0,0,0,0,0,0,1,1,0,1,0,0
040240000171,0402400,040240000171,0,0,0,0,0,0,1,1,0,1,0,0
040240001087,0402400,040240001087,0,0,0,0,0,0,1,1,0,1,0,0
040240001976,0402400,040240001976,0,0,0,0,0,0,0,1,0,1,0,0
040240002424,0402400,040240002424,0,0,0,0,0,0,1,1,0,1,0,0
040240002425,0402400,040240002425,0,0,0,0,0,0,1,1,0,1,0,0
040240002779,0402400,040240002779,0,0,0,0,0,0,1,1,0,1,0,0
040240002882,0402400,040240002882,0,0,0,0,0,0,0,0,0,0,0,0
040240003323,0402400,040240003323,0,0,0,0,0,0,1,1,0,1,0,0
040240003521,0402400,040240003521,0,0,0,0,0,0,0,0,0,0,0,0
040243000174,0402430,040243000174,1,1,1,1,1,1,0,1,0,1,0,1
040243000176,0402430,040243000176,0,0,1,1,1,1,0,1,0,1,0,1
040243000177,0402430,040243000177,1,1,1,1,1,1,0,1,0,1,0,1
040243000178,0402430,040243000178,0,1,0,1,0,1,0,1,0,1,0,1
040243000179,0402430,040243000179,1,1,1,1,1,1,0,1,0,1,0,1
040243000180,0402430,040243000180,0,0,1,1,1,1,0,1,0,1,0,1
040243000181,0402430,040243000181,0,0,1,1,1,1,0,1,0,1,0,1
040243001704,0402430,040243001704,0,0,0,1,0,1,0,1,0,1,0,1
040243001999,0402430,040243001999,0,1,0,1,0,1,0,1,0,1,0,1
040246000182,0402460,040246000182,0,0,0,0,0,0,0,0,0,0,0,0
040248001210,0402480,040248001210,0,0,0,0,0,0,0,0,0,0,1,1
040248001536,0402480,040248001536,0,0,0,0,0,0,0,0,0,0,0,0
040249000183,0402490,040249000183,0,0,0,0,0,0,0,0,0,0,0,0
040253000185,0402530,040253000185,0,0,0,0,1,1,1,1,0,1,1,0
040253000186,0402530,040253000186,0,0,0,0,0,0,0,1,0,1,0,0
040253000187,0402530,040253000187,0,0,0,0,1,1,1,1,0,1,1,0
040253000190,0402530,040253000190,0,0,0,0,1,1,0,1,0,1,0,0
040253000191,0402530,040253000191,0,0,0,0,0,0,0,1,0,1,0,0
040253000192,0402530,040253000192,0,0,0,0,0,0,0,1,0,1,0,0
040253000193,0402530,040253000193,0,0,1,0,1,1,0,1,0,1,0,0
040253000194,0402530,040253000194,1,1,1,1,1,1,1,1,0,1,1,0
040260000195,0402600,040260000195,0,0,0,0,0,0,0,0,0,1,0,0
040260000196,0402600,040260000196,0,0,0,0,0,0,0,0,0,1,0,0
040269000197,0402690,040269000197,0,0,1,1,1,1,0,1,0,0,0,0
040269000198,0402690,040269000198,0,0,0,0,0,0,1,1,0,1,1,0
040269000199,0402690,040269000199,0,0,1,1,1,1,0,1,0,0,0,0
040269000200,0402690,040269000200,0,0,0,0,1,1,0,1,0,0,0,0
040269000201,0402690,040269000201,0,0,1,1,1,1,0,1,0,0,0,0
040269001462,0402690,040269001462,0,0,0,0,0,0,0,1,0,0,0,0
040269002126,0402690,040269002126,0,0,0,0,0,0,0,1,0,0,0,0
040269002340,0402690,040269002340,0,0,0,0,1,1,0,1,0,0,0,0
040269002341,0402690,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
040269002401,0402690,040269002401,0,0,1,1,1,1,0,1,0,0,0,0
040269002402,0402690,040269002402,0,0,0,0,1,1,0,1,0,0,0,0
040269002481,0402690,040269002481,0,0,0,0,0,0,0,1,0,0,0,0
040269002482,0402690,040269002482,0,0,1,1,1,1,0,1,0,0,0,0
040269002649,0402690,040269002649,0,0,0,0,0,0,0,1,0,0,0,0
040269002655,0402690,040269002655,0,0,0,0,1,1,0,1,0,0,0,0
040269002679,0402690,040269002679,0,0,1,1,1,1,0,1,0,1,0,0
040269002684,0402690,040269002684,0,0,0,0,0,0,1,1,0,1,1,0
040269002780,0402690,040269002780,0,0,1,1,1,1,0,1,0,0,0,0
040269002837,0402690,040269002837,0,0,0,0,0,0,0,1,0,0,0,0
040269002907,0402690,040269002907,0,0,1,1,1,1,0,1,0,0,0,0
040269002971,0402690,040269002971,0,0,0,0,1,1,1,1,0,1,1,0
040269003124,0402690,040269003124,0,0,0,0,0,0,0,1,0,0,0,0
040269003125,0402690,040269003125,0,0,0,0,1,1,0,1,0,0,0,0
040269003126,0402690,040269003126,0,0,0,0,0,0,1,1,0,1,1,0
040269003193,0402690,040269003193,0,0,0,0,0,0,0,0,0,0,0,0
040274000203,0402740,040274000203,0,0,0,0,1,1,1,1,1,1,0,0
040274001625,0402740,040274001625,0,0,0,0,0,0,1,1,1,1,0,0
040276000204,0402760,040276000204,0,0,0,0,0,0,0,0,0,0,0,0
040279000207,0402790,040279000207,0,0,0,0,0,0,1,1,0,1,0,0
040279000209,0402790,040279000209,0,0,0,0,0,0,1,1,0,1,0,0
040279001060,0402790,040279001060,0,0,0,0,0,0,1,1,0,1,0,0
040286000212,0402860,040286000212,0,0,0,0,0,0,1,0,0,1,0,0
040286000214,0402860,040286000214,0,0,0,0,0,0,1,0,0,1,0,0
040286000215,0402860,040286000215,0,0,1,0,1,0,1,0,0,1,0,0
040286000217,0402860,040286000217,0,0,0,0,0,0,0,0,0,1,0,0
040286000218,0402860,040286000218,0,0,0,0,0,0,0,0,0,1,0,0
040286000219,0402860,040286000219,0,0,0,0,1,1,0,0,0,0,0,0
040286000220,0402860,040286000220,0,0,0,0,0,0,1,0,0,1,0,0
040286000222,0402860,040286000222,0,0,0,0,0,0,1,0,0,1,0,0
040286000225,0402860,040286000225,0,0,0,0,0,0,1,0,0,1,0,0
040286001158,0402860,040286001158,0,0,1,1,1,1,1,0,1,0,0,0
040286001363,0402860,040286001363,0,0,0,0,0,0,0,0,0,1,0,0
040286001364,0402860,040286001364,0,0,0,0,0,0,1,0,0,1,0,0
040286001463,0402860,040286001463,0,0,0,0,0,0,1,0,0,1,0,0
040286002097,0402860,040286002097,0,0,0,0,0,0,0,0,0,1,0,0
040286002961,0402860,040286002961,0,0,1,1,1,1,1,0,0,1,0,0
040286003506,0402860,040286003506,0,0,0,0,0,0,0,0,0,0,0,0
040292000227,0402920,040292000227,1,1,1,1,0,0,0,1,0,1,1,0
040292000228,0402920,040292000228,1,1,1,1,0,0,1,1,0,1,1,0
040292002210,0402920,040292002210,1,1,1,1,0,0,0,1,0,1,1,0
040292002436,0402920,040292002436,1,1,1,1,0,0,0,1,0,1,1,0
040292002559,0402920,040292002559,1,1,1,1,1,1,0,1,0,1,1,0
040292002637,0402920,040292002637,1,1,1,1,0,0,0,1,0,1,1,0
040292002862,0402920,040292002862,1,1,1,1,1,1,0,1,0,1,1,0
040292002893,0402920,040292002893,1,1,1,1,1,1,0,1,0,1,1,0
040292002896,0402920,040292002896,1,1,1,1,1,1,1,1,0,1,1,0
040292002972,0402920,040292002972,1,1,1,1,1,1,1,1,0,1,1,0
040292002987,0402920,040292002987,1,1,1,1,0,0,1,1,0,1,0,0
040292003079,0402920,040292003079,1,1,0,0,1,1,0,1,0,1,1,0
040301000231,0403010,040301000231,1,1,0,0,1,1,1,1,1,1,1,0
040301000232,0403010,040301000232,0,0,0,0,0,0,1,1,0,0,1,0
040301000233,0403010,040301000233,0,0,0,0,0,0,0,1,1,0,0,0
040301000236,0403010,040301000236,0,0,0,0,0,0,0,1,1,0,0,0
040301000237,0403010,040301000237,0,0,0,0,0,0,0,1,1,0,0,0
040301001000,0403010,040301001000,0,0,0,0,0,0,0,1,1,0,0,0
040301001033,0403010,040301001033,0,0,1,1,0,0,0,1,1,0,0,0
040301001489,0403010,040301001489,0,0,0,0,0,0,0,1,1,0,0,0
040301001611,0403010,040301001611,0,0,0,0,0,0,0,1,0,0,0,0
040301002065,0403010,040301002065,0,0,0,0,0,0,0,1,0,0,0,0
040301003331,0403010,040301003331,0,0,0,0,0,0,0,0,0,0,0,0
040304000038,0403040,040304000038,0,0,0,0,0,0,1,1,0,1,1,1
040304000639,0403040,040304000639,0,0,0,0,0,0,1,1,1,0,0,1
040304001296,0403040,040304001296,0,0,0,0,0,0,1,1,0,0,0,0
040306000240,0403060,040306000240,0,0,0,0,0,0,0,1,0,0,0,1
040306000679,0403060,040306000679,0,0,0,0,1,1,1,1,0,0,0,1
040306001159,0403060,040306001159,0,0,0,0,0,0,0,1,0,0,0,0
040306002355,0403060,040306002355,0,0,0,0,0,0,0,0,0,0,0,1
040306002495,0403060,040306002495,0,0,0,0,0,0,0,1,0,0,0,1
040306003084,0403060,040306003084,0,0,0,0,0,0,0,1,0,1,0,1
040306003085,0403060,040306003085,0,0,1,1,1,1,1,1,0,1,0,1
040308000241,0403080,040308000241,0,0,0,0,0,0,1,0,0,1,0,0
040308000242,0403080,040308000242,0,0,0,0,0,0,1,0,0,1,0,0
040315000244,0403150,040315000244,0,0,0,0,0,0,1,1,0,1,0,0
040315000245,0403150,040315000245,0,0,0,0,0,0,1,1,0,1,0,0
040315000247,0403150,040315000247,0,0,0,0,0,0,1,1,0,1,0,0
040320000248,0403200,040320000248,0,0,0,0,1,1,0,0,0,1,0,1
040320000249,0403200,040320000249,0,0,0,0,1,0,1,0,0,1,0,0
040320002946,0403200,040320002946,0,0,0,0,0,0,0,0,0,0,0,0
040320003460,0403200,040320003460,0,0,0,0,0,0,0,0,0,0,0,0
040324000250,0403240,040324000250,0,0,0,0,0,1,1,1,0,1,1,0
040324001101,0403240,040324001101,0,0,0,0,0,1,1,1,0,1,1,0
040324001108,0403240,040324001108,0,0,0,0,0,0,0,1,0,1,1,0
040324001213,0403240,040324001213,0,0,0,0,0,1,1,1,0,1,1,0
040324001806,0403240,040324001806,0,0,0,0,0,1,1,1,0,1,1,0
040324002388,0403240,040324002388,0,0,0,0,0,1,1,1,0,1,1,0
040324002389,0403240,040324002389,0,0,0,0,0,0,1,1,0,1,1,0
040324003066,0403240,040324003066,0,0,0,0,0,0,1,1,0,1,1,0
040324003116,0403240,040324003116,0,0,0,0,0,0,1,1,0,1,1,0
040329000251,0403290,040329000251,0,0,0,0,0,0,1,0,0,0,1,0
040329000252,0403290,040329000252,0,0,0,0,0,0,1,0,0,0,1,0
040329000254,0403290,040329000254,0,0,0,0,0,0,1,0,0,0,1,0
040329099999,0403290,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
040331000255,0403310,040331000255,0,0,0,0,0,0,0,0,0,1,0,0
040331000256,0403310,040331000256,0,0,1,1,0,0,1,0,0,1,0,0
040340000246,0403400,040340000246,0,0,1,1,1,1,1,1,0,1,1,1
040340000257,0403400,040340000257,0,0,0,0,0,0,0,1,1,1,0,0
040340000258,0403400,040340000258,1,1,1,1,0,0,1,1,1,1,1,1
040340000260,0403400,040340000260,0,0,0,0,0,0,0,1,1,1,0,0
040340000261,0403400,040340000261,0,0,0,0,1,1,0,1,1,1,0,0
040340000265,0403400,040340000265,0,0,0,0,0,0,0,1,1,1,0,0
040340000594,0403400,040340000594,0,0,0,0,1,1,1,0,0,1,1,0
040340000595,0403400,040340000595,0,0,0,0,0,0,0,1,1,1,0,0
040340000596,0403400,040340000596,0,0,1,0,0,0,0,1,1,0,0,0
040340000601,0403400,040340000601,0,0,0,0,0,0,0,1,1,1,0,0
040340000602,0403400,040340000602,0,0,0,0,0,0,0,1,1,1,0,0
040340001064,0403400,040340001064,0,0,1,1,0,0,0,1,1,0,0,0
040340001192,0403400,040340001192,0,0,1,1,0,0,0,1,1,1,0,0
040340001215,0403400,040340001215,0,0,0,0,0,0,0,1,1,1,0,0
040340001216,0403400,040340001216,0,0,1,1,1,1,1,1,0,1,1,0
040340001365,0403400,040340001365,0,0,0,0,0,0,0,1,1,1,0,0
040340001366,0403400,040340001366,0,0,0,0,0,0,0,1,1,1,0,0
040340001401,0403400,040340001401,0,0,0,0,0,0,0,1,1,1,0,0
040340001490,0403400,040340001490,0,0,1,1,0,0,0,1,1,1,0,0
040340001537,0403400,040340001537,0,0,0,0,0,0,0,1,1,0,0,0
040340001669,0403400,040340001669,0,0,1,1,1,1,1,1,0,1,1,0
040340001670,0403400,040340001670,0,0,1,1,1,1,1,1,1,1,1,1
040340001838,0403400,040340001838,0,0,0,0,1,1,0,1,1,1,0,0
040340001839,0403400,040340001839,0,0,0,0,1,1,0,1,1,1,0,0
040340001984,0403400,040340001984,0,0,0,0,0,0,0,1,1,1,0,0
040340001985,0403400,040340001985,0,0,0,0,1,1,0,1,1,1,0,0
040340001986,0403400,040340001986,0,0,0,0,0,0,0,1,1,1,0,0
040340002112,0403400,040340002112,0,0,1,1,1,1,1,1,0,1,1,0
040340002114,0403400,040340002114,0,0,0,0,0,0,0,1,1,1,0,0
040340002283,0403400,040340002283,0,0,0,0,1,1,1,1,1,1,1,1
040340002284,0403400,040340002284,0,0,1,1,0,0,0,1,1,1,0,0
040340002432,0403400,040340002432,0,0,1,1,1,1,1,1,0,1,1,0
040340002476,0403400,040340002476,0,0,1,0,0,0,0,1,1,1,0,0
040340002662,0403400,040340002662,0,0,0,0,0,0,0,1,1,1,0,0
040340002777,0403400,040340002777,0,0,1,1,1,0,1,1,0,0,0,0
040340002833,0403400,040340002833,0,0,0,0,0,0,0,1,1,0,0,0
040340002840,0403400,040340002840,0,0,0,0,1,1,1,1,0,0,0,0
040340002965,0403400,040340002965,0,0,0,0,0,0,1,1,0,1,1,1
040340003146,0403400,040340003146,0,0,0,0,0,0,0,1,1,1,0,0
040340003261,0403400,040340003261,0,0,0,0,0,0,0,0,0,0,0,0
040340003262,0403400,040340003262,0,0,0,0,0,0,0,0,0,0,0,0
040342000058,0403420,040342000058,0,0,0,0,1,1,1,1,0,1,0,0
040342000262,0403420,040342000262,0,0,0,0,1,1,1,1,0,1,0,0
040342000263,0403420,040342000263,0,0,0,0,1,1,1,1,0,1,0,0
040342000264,0403420,040342000264,0,0,0,0,1,1,1,1,0,0,0,0
040342000266,0403420,040342000266,0,0,0,0,1,1,1,1,0,1,0,0
040342000267,0403420,040342000267,0,0,0,0,1,1,1,1,0,1,0,0
040342000268,0403420,040342000268,0,0,0,0,1,1,1,1,0,1,0,0
040342000269,0403420,040342000269,0,0,0,0,1,1,1,1,0,1,0,0
040342000270,0403420,040342000270,0,0,0,0,1,1,1,1,0,1,0,0
040342000271,0403420,040342000271,0,0,0,0,1,1,1,1,0,1,0,0
040342000272,0403420,040342000272,0,0,0,0,1,1,1,1,0,1,0,0
040342001254,0403420,040342001254,0,0,0,0,1,1,1,1,0,1,0,0
040342001402,0403420,040342001402,0,0,0,0,1,1,1,1,0,1,0,0
040342001538,0403420,040342001538,0,0,0,0,1,1,1,1,0,1,0,0
040342002121,0403420,040342002121,0,0,0,0,1,1,1,1,0,1,0,0
040342002281,0403420,040342002281,0,0,0,0,0,0,1,1,0,1,0,0
040342002493,0403420,040342002493,0,0,0,0,1,1,1,1,0,1,0,0
040345000275,0403450,040345000275,0,0,0,0,0,0,1,1,1,1,0,1
040345000277,0403450,040345000277,0,0,0,0,0,1,1,1,1,1,0,0
040345000278,0403450,040345000278,0,0,0,0,0,0,1,1,1,1,0,1
040345000279,0403450,040345000279,0,0,0,0,0,1,1,1,1,1,0,0
040345000280,0403450,040345000280,0,1,0,0,0,0,1,1,1,1,0,0
040345000281,0403450,040345000281,0,0,0,0,0,0,1,1,1,1,0,0
040345000282,0403450,040345000282,0,0,0,0,0,0,1,1,1,1,0,0
040345000283,0403450,040345000283,0,0,0,0,0,0,1,1,1,1,0,0
040345000284,0403450,040345000284,0,0,0,0,0,0,1,1,1,1,0,1
040345001574,0403450,040345001574,0,0,0,0,0,0,1,0,0,0,0,0
040345003510,0403450,040345003510,0,0,0,0,0,0,1,0,0,0,0,0
040350000287,0403500,040350000287,0,0,0,0,0,0,1,0,0,0,0,0
040350000289,0403500,040350000289,0,0,0,0,0,0,1,0,0,1,0,0
040350002422,0403500,040350002422,0,0,0,0,0,0,0,0,0,0,0,0
040355000290,0403550,040355000290,0,0,0,0,0,0,1,0,0,0,0,0
040355000291,0403550,040355000291,0,0,0,0,0,0,1,0,0,0,0,0
040366000065,0403660,040366000065,0,0,0,0,0,0,0,0,0,0,0,0
040373000293,0403730,040373000293,0,0,0,0,0,0,1,1,0,1,0,0
040373000295,0403730,040373000295,0,0,0,0,0,0,1,1,0,1,0,0
040378001392,0403780,040378001392,0,0,0,0,0,0,0,1,0,0,0,0
040378001987,0403780,040378001987,0,0,0,0,0,1,0,1,0,0,0,0
040378002118,0403780,040378002118,0,0,0,0,0,0,0,1,0,0,0,0
040378002119,0403780,040378002119,0,0,0,0,0,1,1,1,0,0,1,0
040378002356,0403780,040378002356,0,0,0,0,0,0,0,1,0,0,0,0
040378002477,0403780,040378002477,0,0,0,0,1,1,0,1,1,0,0,0
040378002663,0403780,040378002663,0,0,0,0,1,1,0,1,0,0,0,0
040378002805,0403780,040378002805,0,0,0,0,0,0,0,1,0,0,0,0
040378002835,0403780,040378002835,0,0,0,0,0,1,1,1,0,0,1,0
040378003007,0403780,040378003007,0,0,0,0,1,1,0,1,0,0,0,0
040378003361,0403780,040378003361,0,0,0,0,0,0,0,1,0,0,0,0
040378003381,0403780,040378003381,0,0,0,0,1,1,1,1,0,0,1,0
040378003401,0403780,040378003401,0,0,0,0,0,0,1,1,0,0,1,0
040378003417,0403780,040378003417,0,0,0,0,0,0,0,1,0,0,0,0
040378003490,0403780,040378003490,0,0,0,0,0,0,0,1,0,0,0,0
040382000298,0403820,040382000298,0,0,0,0,0,0,1,0,0,1,0,0
040382000299,0403820,040382000299,0,0,0,0,0,0,1,0,0,1,0,0
040382000300,0403820,040382000300,0,0,1,1,0,0,1,0,0,1,0,0
040382000301,0403820,040382000301,0,0,0,0,0,0,1,0,0,1,0,0
040382002239,0403820,040382002239,0,0,0,0,0,0,1,0,0,1,0,0
040386000068,0403860,040386000068,0,0,0,0,0,0,0,0,0,0,NA,0
040386000079,0403860,040386000079,0,0,0,0,0,0,0,0,0,0,NA,0
040386002365,0403860,040386002365,0,0,0,0,0,0,0,0,0,0,0,0
040386003209,0403860,040386003209,0,0,0,0,0,0,0,0,0,0,0,0
040386003535,0403860,040386003535,0,0,0,0,0,0,0,0,0,0,0,0
040386003552,0403860,040386003552,0,0,0,0,0,0,0,0,0,0,0,0
040387000306,0403870,040387000306,0,0,0,0,0,0,1,1,1,1,1,1
040387000307,0403870,040387000307,0,0,0,0,1,1,0,1,1,1,0,0
040387000308,0403870,040387000308,0,0,0,0,0,0,0,1,0,1,0,0
040387000381,0403870,040387000381,0,0,0,0,1,1,0,1,0,1,0,0
040387001041,0403870,040387001041,0,0,0,0,0,0,0,1,1,1,0,0
040387001057,0403870,040387001057,0,0,0,0,1,1,0,0,0,1,0,0
040387001228,0403870,040387001228,0,0,0,0,1,1,0,1,1,1,0,0
040387001465,0403870,040387001465,0,0,0,0,1,1,0,1,0,1,0,0
040387002563,0403870,040387002563,0,0,0,0,1,1,0,1,0,1,0,0
040387002926,0403870,040387002926,0,0,0,0,0,0,0,1,0,1,0,0
040390000309,0403900,040390000309,1,0,0,0,0,0,0,0,0,0,0,0
040395000310,0403950,040395000310,0,0,0,0,0,0,1,0,0,0,1,1
040395000311,0403950,040395000311,0,0,0,0,0,0,0,0,0,0,1,0
040395000312,0403950,040395000312,0,0,0,0,0,0,1,0,0,0,0,0
040395000313,0403950,040395000313,0,0,0,0,0,0,0,0,0,0,1,1
040395003210,0403950,040395003210,0,0,0,0,0,0,0,0,0,0,0,0
040395003222,0403950,040395003222,0,0,0,0,0,0,0,0,0,0,0,0
040395003566,0403950,040395003566,0,0,0,0,0,0,1,0,0,0,1,0
040396000314,0403960,040396000314,0,0,0,0,0,0,1,1,0,1,0,0
040396000315,0403960,040396000315,1,1,1,1,1,1,1,1,0,1,0,1
040396000316,0403960,040396000316,0,0,0,0,0,0,1,1,0,1,0,0
040396000317,0403960,040396000317,0,0,0,0,0,0,1,1,0,1,0,0
040396000318,0403960,040396000318,0,0,0,0,0,0,0,1,0,1,0,0
040396000319,0403960,040396000319,0,0,0,0,0,0,1,1,0,1,0,0
040396000650,0403960,040396000650,0,0,0,1,0,1,1,1,0,1,0,1
040396001542,0403960,040396001542,0,0,0,0,1,1,1,0,0,1,0,0
040396001543,0403960,040396001543,0,0,0,0,0,0,0,1,0,0,0,0
040396001876,0403960,040396001876,0,0,0,0,0,0,1,1,0,1,0,0
040396002282,0403960,040396002282,1,1,1,1,1,1,0,1,0,0,0,0
040399000320,0403990,040399000320,0,0,0,0,1,1,1,0,1,0,1,0
040399002561,0403990,040399002561,0,0,0,0,0,0,0,1,1,0,0,0
040399002811,0403990,040399002811,0,0,0,0,1,1,1,1,0,1,0,0
040399002895,0403990,040399002895,0,0,0,0,1,1,1,1,0,1,1,0
040399002938,0403990,040399002938,0,0,0,0,0,0,0,1,1,1,0,0
